client_id,gendr,clnt_age,logons_6_mnth,clnt_tenure_yr,clnt_tenure_mnth,num_accts,bal,calls_6_mnth
539876,M,53.0,9,7,85,2,72052.17,6
540036,U,21.5,3,8,97,2,31297.22,0
540589,M,66.5,8,8,106,2,697541.54,5
540948,U,25.0,8,7,85,3,108337.12,5
540970,U,33.0,8,5,70,2,81755.04999999999,5
541015,M,39.5,5,13,162,3,54617.4,2
541159,U,30.0,5,6,83,2,54870.78,2
541195,F,58.0,9,14,177,2,219071.98,6
541395,F,64.5,9,6,74,2,190553.29,6
541976,U,33.5,5,8,101,2,52341.69,2
541979,U,27.5,9,7,90,2,51434.8,6
542028,U,62.0,6,4,58,2,135379.55,3
542047,M,72.0,4,28,347,2,105577.64,1
542527,U,26.5,4,10,125,2,32431.85,1
542536,U,47.5,5,6,75,3,27300.37,1
542563,F,76.5,9,14,178,3,251843.76,6
542598,F,31.0,3,9,109,2,36164.71,0
542609,M,67.0,7,10,124,3,230338.09000000003,4
543460,M,47.5,7,10,129,2,49462.47,4
543787,F,40.5,3,13,160,2,35208.11,0
543812,F,28.5,9,15,189,2,23807.95,6
543916,U,25.0,4,8,99,2,28917.19,1
544420,F,30.5,9,12,146,2,57091.04,6
544681,F,60.0,3,13,156,2,170390.40999999997,0
544943,F,35.5,7,11,140,2,65636.20999999999,4
545252,U,27.0,8,9,118,2,54802.36,5
545273,F,52.5,5,9,109,2,112607.69,2
545350,F,48.5,5,8,105,2,43267.22,2
545449,M,67.5,7,16,193,2,597460.03,4
545824,U,18.5,5,4,59,3,51606.4,2
545887,M,59.0,9,13,158,2,509496.58,6
546110,M,53.5,3,5,68,2,35677.32,0
546146,M,41.5,8,16,198,2,34315.73,5
546158,U,70.5,8,6,78,2,30550.68,5
546244,U,35.0,9,10,127,2,62378.22,6
546281,F,75.0,7,17,204,3,34823.28,4
546337,M,47.0,5,12,149,2,74903.9,2
546461,U,80.5,5,6,78,2,122186.21,1
546664,F,58.5,9,20,247,3,37926.34,6
547156,F,67.5,4,15,190,2,115951.18,1
547252,M,36.5,8,22,275,2,222765.07,5
547427,M,45.5,3,16,197,2,35238.82,0
547645,F,59.0,3,11,135,2,68480.18,0
547839,F,44.5,9,11,141,2,75677.53,6
547868,F,48.5,8,5,71,3,61476.26,5
548028,U,64.5,3,7,85,2,38282.41,0
548340,U,46.5,5,21,255,2,38001.58,2
548398,U,24.5,4,6,77,2,64974.53,1
549038,U,31.0,9,6,73,2,29536.91,6
549182,M,44.5,9,19,232,2,83974.64,6
549217,U,55.5,7,7,84,2,1297458.99,4
549253,M,28.0,5,6,80,2,88969.39,1
549586,M,50.0,3,8,97,2,34155.16,0
549848,F,64.5,3,22,266,2,27785.66,0
549987,U,52.0,9,7,93,2,731825.3200000001,6
550099,F,44.5,8,16,201,2,57034.95,5
550126,F,65.5,9,10,125,2,162042.93,6
550255,F,63.5,7,22,275,2,120138.47,4
550276,U,23.5,4,5,69,2,31289.56,1
550508,U,25.5,5,7,95,2,37157.09,2
550793,U,27.5,6,7,92,2,32073.2,3
550819,M,75.5,9,21,253,2,170680.86,6
550876,F,61.5,4,15,190,2,54090.41,1
550953,M,55.5,9,11,136,2,48290.35,6
550960,M,47.5,6,10,128,3,516512.91,2
550972,U,54.0,5,6,73,2,231064.47,2
551780,M,35.5,9,14,174,2,134474.74,6
551933,M,28.0,9,8,104,2,26213.06,6
551983,F,59.5,3,9,114,2,169043.47999999998,0
552124,M,33.0,9,22,268,2,52342.64,6
552360,U,34.5,4,5,65,2,36798.76,1
552374,U,26.0,3,6,83,3,55111.66,0
552481,M,54.0,9,34,418,3,99091.18,6
552600,F,38.0,5,7,86,2,24566.02,2
552649,M,38.0,6,10,124,2,309148.38,3
552720,U,66.0,3,6,78,2,254771.08,0
552898,F,30.5,3,14,178,2,56061.12,0
553313,M,76.5,4,15,191,2,44173.42999999999,1
553410,F,72.5,9,23,281,2,186202.12,6
553433,U,63.5,9,5,67,2,44835.08,6
553718,F,36.0,9,16,196,2,90357.59,6
553887,U,46.0,4,5,67,2,31386.97,1
553978,M,43.5,4,9,110,2,86742.19,1
554055,M,51.0,4,12,149,2,23812.56,1
554244,M,38.5,3,10,121,2,39916.55,0
554955,U,52.5,7,5,64,2,28628.71,2
555410,M,52.5,9,9,119,2,27647.42,6
555510,F,53.0,6,16,195,2,51832.32,3
555737,U,31.0,6,6,79,4,71566.29999999999,2
555975,F,67.5,4,11,142,2,74290.0,1
556046,F,78.0,4,14,179,2,73828.87,0
556258,M,31.0,8,13,157,3,98288.18,5
556488,M,26.5,9,4,59,2,35134.69,6
556698,U,57.0,5,4,56,2,164270.90000000002,2
556775,U,20.5,3,7,90,2,37037.37,0
556786,M,42.5,6,20,246,3,536738.31,3
557273,F,43.5,4,15,181,2,30306.11,1
557311,M,66.5,9,16,200,2,101618.37,6
557659,F,53.5,4,8,107,2,329834.52,0
557808,F,47.5,9,21,259,3,183570.7,6
558109,M,57.5,6,7,87,2,1633172.97,3
558250,U,25.0,7,21,253,3,33751.96,3
558676,M,53.0,8,16,202,2,27726.51,5
559132,U,31.0,4,7,84,3,59055.7,1
559169,U,30.0,7,6,82,2,40200.67,4
559394,F,38.0,3,9,108,2,60502.21,0
559432,F,46.5,4,16,196,2,30718.49,1
559435,U,34.5,3,7,92,2,27173.31,0
559468,M,24.5,6,11,133,2,55158.56,3
559678,F,52.0,3,13,160,2,33590.43,0
559881,F,27.0,3,14,171,2,44980.02,0
559937,U,52.5,9,5,70,2,57173.7,6
560360,F,67.0,7,15,189,2,23886.96,4
560486,F,58.5,9,30,370,2,152867.16,6
560548,F,52.0,3,13,166,2,28722.68,0
560675,U,28.5,4,5,60,2,27493.28,1
560810,F,34.5,5,14,176,3,57175.22,2
560848,M,59.5,9,6,73,2,222460.13,6
560955,U,56.5,7,7,85,5,299111.66,4
561051,M,40.0,5,12,146,2,315127.89,2
561052,M,39.0,5,14,173,2,53005.28,2
561127,M,34.0,9,15,187,2,251368.08,6
561240,M,64.0,9,11,133,2,265100.24,6
561499,M,45.0,9,19,234,2,27779.08,6
561544,U,67.5,4,5,71,2,31027.82,1
561636,F,57.0,6,14,174,2,28602.84,3
562145,M,74.0,7,31,379,3,261026.25,4
562259,M,62.0,9,25,305,2,33547.53,6
562427,U,74.5,7,5,60,2,124510.69,4
562592,U,30.0,9,8,98,2,84519.78,6
562620,U,31.0,4,6,82,2,49034.87,1
562776,F,47.0,6,15,189,2,101010.84,3
563419,M,33.5,9,15,181,2,49288.11,6
563572,F,57.0,6,5,70,2,38138.52,3
563663,M,29.0,4,9,119,2,28836.66,1
563689,M,55.0,5,22,269,3,319553.03,2
563851,U,28.5,3,6,82,2,24312.65,0
563859,U,30.5,5,4,59,2,58486.62,2
564330,F,35.0,4,12,151,2,25261.7,1
564529,F,64.5,5,15,191,2,52431.55,2
564806,F,25.5,9,13,162,5,455491.25,6
564877,U,66.5,8,21,257,3,129396.33,5
564880,U,69.5,6,7,89,3,352954.39,3
564967,U,30.0,9,9,113,2,25055.58,6
565576,U,53.5,7,16,200,2,45310.9,4
566009,U,21.5,6,4,59,2,141334.65,3
566137,U,27.5,5,8,103,2,29051.26,2
567010,U,21.0,7,6,80,2,27347.13,3
567050,F,57.5,5,9,113,2,53481.41,2
567520,U,30.5,4,4,57,2,28485.8,1
567717,F,31.5,6,19,238,2,59461.28,3
568021,F,51.0,8,15,184,2,206243.3,5
568086,U,27.0,5,3,40,2,25100.84,2
568159,M,51.5,3,12,154,2,213535.95,0
568680,U,27.5,3,5,71,2,51650.27,0
568717,M,34.0,3,13,163,2,91550.26,0
568718,U,69.0,9,5,63,2,335000.34,6
568724,U,57.0,6,4,58,2,46326.58,3
568759,F,35.0,7,15,185,2,106024.87,4
568867,M,55.5,6,10,130,4,829502.61,3
569235,U,34.0,6,5,71,2,55698.02,3
570476,F,50.0,9,30,365,2,652135.53,6
570484,M,66.5,8,22,269,3,263125.02,5
571215,F,42.0,5,11,132,2,43997.56,1
571423,U,24.0,6,4,57,3,52827.87,3
571600,F,26.5,7,15,190,2,79008.07,4
571626,M,40.0,9,19,232,3,55279.45,6
571660,M,57.5,9,10,126,2,273213.39,6
571941,M,33.0,8,22,269,3,314365.55,5
572142,M,54.5,5,13,156,2,89015.15,2
572266,F,70.5,8,23,282,2,149163.91999999998,5
572522,U,64.5,7,6,75,2,366496.82,4
572542,M,66.5,9,27,324,2,540718.24,6
572617,M,32.5,4,14,179,3,226588.09000000003,1
573143,F,64.0,4,27,328,2,268402.21,1
573200,U,38.5,8,6,76,2,96933.9,5
573338,U,27.0,9,7,91,2,75336.95999999999,6
573355,F,49.0,4,19,234,2,99520.08,1
573411,F,52.0,5,21,255,2,130360.86,2
574136,U,41.5,5,8,98,3,63956.86,2
574163,U,56.5,6,6,72,2,332082.67,3
574571,U,23.5,4,8,102,2,77776.23999999999,1
574728,M,60.5,9,4,56,2,1263840.5499999998,6
574898,M,63.5,4,15,185,4,293308.81,1
575199,F,60.5,4,24,289,2,43915.98,1
575213,M,44.0,9,8,107,2,51194.01,6
575804,M,62.5,9,5,68,2,897959.0900000001,6
576605,F,70.0,7,14,174,2,221947.42,4
576893,M,69.0,9,24,299,3,280212.42,6
577051,F,51.5,7,14,177,3,62302.56,4
577427,F,46.5,3,8,105,2,57481.77,0
577462,U,39.0,9,6,74,2,45191.74,6
577488,M,38.0,4,8,103,3,53212.24,1
577537,U,28.0,7,4,58,2,40792.92999999999,4
578478,U,55.0,5,5,64,2,56781.88,2
578735,U,21.5,3,5,68,2,39934.07,0
578755,U,57.0,9,7,85,2,492169.61,6
578841,U,42.5,4,6,83,2,53295.12,1
579061,F,70.0,9,30,369,2,116539.65,6
579429,F,70.5,7,23,287,2,31998.08,4
579500,F,65.5,7,27,326,2,69745.35,4
579564,F,82.0,3,15,190,3,167273.40999999997,0
580208,U,62.0,3,6,82,2,28023.77,0
580395,M,51.5,9,13,163,2,302407.09,6
580584,U,72.0,8,7,85,2,40907.41,5
580619,M,47.5,9,19,229,2,220321.29,6
580849,U,50.5,7,4,58,2,74842.56,4
581041,M,26.0,9,8,106,2,38599.86,6
581655,U,33.0,5,4,54,2,40134.92,2
581882,U,29.5,8,7,92,2,34399.85,5
582215,F,65.5,3,16,194,2,36233.41,0
582327,U,33.5,3,5,70,2,51185.71,0
582438,F,27.5,7,6,74,2,59258.92,4
582548,M,30.5,9,8,106,2,33302.47,6
582696,M,55.5,8,7,92,2,198449.95,5
582813,F,44.0,5,14,168,2,98604.7,2
582858,U,27.0,8,5,67,2,46316.23,5
583024,F,45.5,4,22,269,2,320402.26,1
583074,M,32.0,9,13,164,2,93255.59,6
583178,U,61.0,3,32,394,2,87595.57,0
583207,U,61.0,7,7,95,4,735689.62,4
583570,U,47.5,3,4,58,2,29936.78,0
583807,U,41.0,3,6,82,2,44243.82,0
583825,U,51.0,8,5,67,3,33428.14,5
583917,F,53.0,4,16,194,3,188569.83,0
584202,M,34.0,6,14,179,2,92799.52,3
584291,U,26.0,9,4,56,3,73080.41,6
584718,F,56.0,7,28,340,2,26241.13,4
584752,U,26.0,3,8,96,2,33976.3,0
585261,U,23.5,6,6,74,3,83786.98999999999,3
585528,U,48.0,4,8,96,2,120228.32,1
585572,U,66.0,9,5,66,2,193375.78,6
585691,M,38.5,9,10,126,2,36254.33,6
585865,U,29.5,5,5,70,2,44647.84,2
585872,F,56.0,9,12,148,3,232363.83,6
587145,U,20.5,9,5,66,3,48868.09,5
587200,M,41.5,9,8,107,2,82865.93,6
587256,U,22.5,5,4,54,3,30384.88,2
587314,U,24.5,6,5,65,2,35762.82,3
587585,F,85.0,3,9,118,2,263258.43,0
587753,F,63.0,7,8,101,2,214298.38,4
587801,M,63.0,9,19,230,2,445663.38,6
588058,F,59.5,5,15,189,2,110896.91,2
588240,M,60.5,9,18,225,2,91312.91,6
588254,F,55.0,5,8,107,2,35168.78,2
588310,M,55.0,3,21,262,2,49846.61,0
588424,M,59.5,5,22,268,2,56518.95,2
588836,M,35.0,4,15,190,2,49568.07,1
589245,F,50.0,6,16,203,2,49752.67999999999,3
589292,U,41.5,9,7,90,2,37473.36,6
589393,M,66.5,9,11,142,3,163152.63,6
589815,F,34.5,9,7,94,2,79632.23999999999,6
590042,M,41.0,8,19,239,3,33410.07,5
590121,M,36.5,6,12,147,2,58937.87,3
590187,F,53.0,3,30,371,2,27841.27,0
590304,F,67.0,8,13,156,2,72205.22,5
590336,U,25.5,3,7,84,2,48327.12,0
590464,M,61.5,5,14,175,4,58904.43,2
590476,U,28.5,8,5,71,3,89644.98,5
590485,U,30.0,9,5,65,2,55648.01,6
590547,F,47.5,4,12,154,2,64483.02,1
591018,F,64.5,4,11,142,2,30288.2,1
591020,M,29.5,5,14,170,2,107085.03,2
591106,M,47.5,6,12,145,2,56755.07,3
591271,M,38.0,9,11,139,4,111808.16,6
591482,U,64.0,8,6,76,2,33785.61,5
591528,F,45.5,4,9,119,2,64698.45,0
591595,F,70.0,7,26,317,3,175490.39,4
591597,M,74.5,9,18,217,3,119633.31,6
592018,M,51.0,3,16,192,2,752551.77,0
592140,M,54.0,9,16,198,2,39306.42,6
592544,U,58.0,4,6,83,2,41688.66,1
593044,M,32.5,6,9,108,2,59710.35,3
593238,M,56.5,9,20,251,2,28854.27,6
593759,F,69.0,8,21,252,2,31413.64,5
593969,U,31.5,9,7,94,2,48210.4,6
594012,F,42.0,4,21,252,2,141184.0,1
594139,M,48.5,9,13,163,3,67590.26999999999,6
594380,F,65.5,7,20,241,2,112695.93,4
594677,U,48.5,3,7,93,2,293388.54,0
595241,F,49.0,5,22,274,2,27579.24,2
595413,U,63.5,4,8,100,2,27192.62,1
595657,U,48.0,6,7,90,2,35527.99,2
595691,U,32.0,9,7,90,2,31793.87,6
595922,M,66.5,7,7,87,2,52799.9,4
596352,U,58.5,9,6,77,3,57525.94,6
596483,U,32.0,6,5,70,2,27352.91,1
596540,U,33.5,3,4,58,2,36391.79,0
596662,M,42.5,9,15,191,2,245635.43,6
596962,U,30.0,9,6,76,3,100354.61,6
597136,F,57.5,7,13,166,2,93105.4,4
597177,M,32.5,7,14,178,2,35698.21,4
597792,F,43.5,5,16,197,2,153029.58000000002,2
597966,F,40.0,9,4,49,3,59224.12,6
598097,F,60.0,5,12,151,2,72218.79000000001,2
598421,U,23.0,6,4,50,2,27021.23,3
598498,F,87.5,9,3,37,4,409437.62,6
598508,U,53.5,6,7,85,2,40337.48,3
598705,U,29.0,4,5,70,2,34099.2,1
598943,F,49.5,7,15,180,2,56076.2,4
598976,M,34.5,4,14,169,2,122502.56,1
599231,U,36.5,4,7,94,2,45279.28999999999,1
599446,M,64.5,8,4,59,2,250177.27,5
599543,U,27.0,4,7,93,2,43582.3,1
599602,F,67.5,5,9,108,2,108981.46,2
599938,U,50.0,3,6,78,2,205537.0,0
600087,F,47.5,7,9,116,3,72101.95999999999,4
600221,M,72.5,8,29,352,3,84842.7,5
600711,F,61.0,7,13,157,2,115979.91,4
600754,F,44.0,9,8,106,2,622365.1000000001,6
600986,M,53.0,6,18,217,3,814540.92,3
601217,F,24.5,6,16,197,2,29513.96,3
601368,U,41.0,9,5,66,2,28009.34,6
601954,M,32.5,7,12,145,2,46833.08,4
602041,U,23.0,5,6,76,4,32571.7,2
602591,U,46.5,5,4,58,4,48138.92,2
602792,F,70.5,9,10,125,2,75859.26,6
603457,M,55.5,9,31,376,4,118688.66,6
603740,U,24.0,3,5,66,2,43256.89,0
603774,F,39.5,4,17,214,3,132561.58000000002,1
603924,F,31.5,6,14,176,2,56933.41,3
604096,U,41.5,7,4,59,2,108542.09,4
604915,M,33.5,9,5,65,3,164194.52999999997,6
604991,M,31.0,9,14,172,3,56824.87,6
605076,U,28.0,6,5,65,2,48045.95,3
605353,F,47.0,9,21,259,4,499624.15,6
605382,F,48.0,9,22,265,2,259340.49,6
605712,M,77.0,9,9,114,2,78984.45,6
605940,U,81.0,5,4,58,2,74547.79000000001,2
606023,U,27.5,5,6,79,2,25338.07,2
606032,M,66.0,9,14,178,3,4555876.35,6
606139,U,39.5,3,14,177,2,30017.91,0
606150,F,58.0,4,32,394,2,31510.03,1
606220,F,61.5,5,10,120,3,85989.06,1
606892,F,39.0,9,16,195,2,109016.8,6
607427,F,38.5,4,8,98,2,25965.53,1
607561,U,59.5,6,5,65,2,105527.24,3
607963,U,27.0,5,5,69,2,32922.59,2
607970,U,22.0,3,6,82,2,26514.96,0
608002,U,35.5,6,5,61,2,60954.11,3
608014,U,31.5,3,5,68,2,52747.78999999999,0
608061,U,73.0,5,6,81,2,61489.1,2
608170,U,66.5,8,6,83,2,75954.79999999999,5
608211,M,44.0,9,4,58,2,392946.79,6
608403,F,52.0,7,10,129,3,101024.68,3
608431,U,48.5,4,7,85,3,107879.69,1
608749,F,50.5,7,9,118,2,38734.42,4
608759,F,71.0,4,9,109,2,31726.49,1
609258,U,27.0,7,4,58,2,34905.64,4
609294,F,55.0,3,13,159,2,26793.07,0
609351,M,35.5,7,22,274,4,61135.34,4
609661,M,38.0,9,13,164,2,170993.02999999997,6
609702,U,27.0,9,8,102,4,76384.37,6
609799,M,59.0,8,9,119,2,96549.84,5
609897,M,60.5,5,10,130,2,47194.85,2
609917,M,25.5,9,12,154,4,119754.77,6
610116,F,51.0,8,15,189,2,176858.94,5
610338,F,35.5,5,14,178,2,40921.22,2
610587,M,44.5,3,5,69,2,122274.36,0
610652,F,50.0,3,9,119,2,63563.4,0
610835,F,29.5,4,9,113,2,30226.42,1
610964,F,58.0,9,31,381,2,603834.65,6
611108,U,25.5,3,4,58,2,41788.7,0
611119,M,65.5,8,10,128,3,229491.31,5
611342,F,26.5,9,11,139,2,56794.31,6
611408,U,51.0,3,5,70,2,26150.9,0
611632,U,34.0,9,6,81,2,111888.16,6
612072,U,59.0,3,7,94,2,71428.15,0
612452,M,57.5,9,13,166,3,1029358.33,6
612481,U,44.0,3,5,71,3,213745.32,0
612529,M,57.0,8,13,158,2,138140.09999999998,5
612698,U,24.0,9,7,85,2,47975.99,6
612745,F,50.0,9,20,250,2,85824.43,6
612944,U,49.0,9,7,87,2,62782.19,6
613009,U,59.5,4,5,70,2,55750.3,1
613134,F,44.5,4,9,110,2,70110.35,1
613420,U,43.5,9,4,59,2,41989.92999999999,6
613635,U,23.0,8,5,70,2,33790.47,5
613664,M,34.5,6,12,155,2,87863.62,3
613804,M,59.5,9,16,192,2,376160.72,6
613884,F,45.0,4,12,153,2,36398.81,1
613885,F,48.0,9,21,256,3,49256.9,6
613899,F,57.5,5,14,176,2,31906.74,2
613972,U,30.5,5,5,60,2,26674.95,2
614008,M,62.5,3,28,341,3,260365.21,0
614096,M,53.0,3,10,127,2,57636.45,0
614170,M,62.0,4,11,139,2,70395.22,1
614255,M,42.5,4,15,189,2,51681.24,1
614307,U,22.0,9,6,73,2,31749.28,6
614469,M,57.0,9,13,159,2,1873321.54,6
614475,M,62.0,7,22,272,2,24679.17,4
614685,M,46.5,9,20,246,3,675475.53,6
614793,U,61.5,7,13,162,2,94420.68,1
614865,U,49.0,8,8,96,2,342575.28,5
614896,U,32.5,6,6,77,2,43975.8,3
614978,F,69.0,6,22,275,3,70027.22,3
615001,U,60.5,4,7,94,2,29197.04,1
615245,M,66.0,7,13,157,2,32323.04,4
615432,M,61.0,6,14,174,2,58946.9,3
616089,M,53.5,5,23,281,2,545807.08,2
616093,M,46.5,7,10,129,2,82734.37,4
616094,U,44.5,9,4,58,2,51946.81,6
616304,U,29.0,3,8,103,2,34166.56,0
617080,M,26.5,6,8,107,3,53070.46,3
617785,M,67.0,5,26,316,2,139024.24,2
617786,U,30.0,4,6,82,2,151985.38,1
617840,F,49.5,3,5,71,2,48474.08,0
617967,M,65.0,3,15,184,2,101608.01,0
617979,M,44.0,9,12,145,2,54629.21,6
618178,M,26.5,4,13,159,2,43974.23,1
618262,U,27.5,9,6,72,2,60939.1,6
618322,M,23.0,7,24,291,2,28512.48,4
618446,M,69.0,9,12,148,2,45901.02,6
618725,U,53.5,3,6,79,2,192454.21,0
618828,U,30.0,7,5,70,2,46980.15,4
619309,U,31.5,3,6,82,2,25414.51,0
619342,M,64.5,9,13,160,2,36735.25,6
619573,F,56.5,4,12,144,2,65158.45,1
619597,M,63.5,4,23,276,2,50660.65,1
620094,U,33.0,5,5,70,2,57036.54,2
620269,M,48.0,8,18,217,2,179650.31,5
620503,F,59.0,3,13,162,2,27452.97,0
620734,U,59.0,4,5,66,2,51625.72,1
620760,M,66.0,9,22,271,3,63776.33,6
620964,F,54.0,9,12,153,2,203123.62,6
620994,F,22.0,4,15,183,2,41982.3,1
622280,F,58.0,8,4,54,2,33666.05,5
622947,U,70.5,5,6,80,2,210352.89,2
623101,M,49.5,8,18,223,2,24328.96,5
623339,U,31.0,9,5,70,3,69922.09,6
623486,U,55.0,5,6,79,2,27287.73,2
623607,U,24.5,9,8,100,2,77718.81,6
623616,U,30.0,5,5,70,3,84584.42,2
624085,M,61.0,6,12,145,2,75152.22,3
624300,F,73.5,8,32,390,2,393060.69,5
624766,F,66.5,7,14,175,2,60785.79,4
624870,F,35.0,5,15,182,2,102347.58,2
624947,U,32.5,4,7,86,3,60807.17,1
625002,F,39.5,3,13,156,2,96928.08,0
625038,F,57.5,4,3,40,3,43675.42999999999,1
626185,F,57.5,9,32,385,3,163823.15999999997,6
626254,U,61.0,9,7,94,3,58118.89,6
626263,U,44.5,9,4,58,2,47696.7,6
626458,U,40.5,4,6,72,2,61428.05,1
626494,U,39.5,4,15,189,2,406855.41,1
626497,U,52.5,4,5,70,2,54069.83,1
626839,F,38.0,6,11,143,2,123302.69,3
626894,M,32.0,5,12,154,3,54234.27,2
627034,M,35.0,5,16,200,3,496969.13,2
627525,F,51.0,4,20,243,2,335694.77,1
627647,M,26.5,5,9,108,2,43160.17999999999,2
627840,U,55.0,6,6,81,2,231780.73,3
627897,M,48.5,5,28,336,2,30791.93,2
627979,M,70.0,9,30,362,3,544692.78,6
628058,U,62.5,7,40,484,2,219722.01,4
628060,M,81.0,6,4,59,3,226752.2,3
628431,M,57.5,9,13,166,2,170562.2,6
628743,M,32.5,9,15,182,2,187760.12,6
628776,U,67.5,9,6,82,2,140044.82,6
628955,M,33.5,9,8,100,4,479026.97,6
629229,M,50.0,9,7,85,2,64728.44,6
629259,F,74.5,3,21,263,2,87758.92,0
629268,F,50.5,4,20,250,4,249761.31,1
629394,M,32.5,6,10,124,2,83540.54999999999,3
629429,F,46.0,8,23,285,2,30457.61,5
629508,M,58.0,3,15,184,2,165583.07,0
629539,U,58.5,9,8,98,3,269664.03,6
629666,F,48.5,3,13,165,2,33565.35,0
630034,U,53.5,3,7,95,2,43609.02,0
630035,F,57.0,9,14,178,2,33917.619999999995,6
630446,M,63.0,5,16,203,2,77233.14,2
630512,M,34.5,9,10,131,3,176570.01,6
630614,M,55.0,8,34,418,2,131978.0,5
631016,F,62.0,9,12,144,2,68757.42,6
631044,U,27.0,8,6,83,2,30497.76,5
631263,U,75.0,5,6,74,2,32473.33,2
631274,F,63.0,9,15,189,2,41046.87,6
631366,M,49.0,9,15,189,2,25001.95,6
632316,U,61.5,9,6,73,2,519751.55,6
632711,U,63.0,6,13,157,2,168085.01,3
633140,U,43.5,7,5,71,2,34707.259999999995,4
633185,M,66.5,3,11,140,2,49383.05,0
633752,U,50.5,5,5,71,2,370137.57,1
634072,U,42.5,6,6,83,2,51605.21,3
634434,M,68.5,6,18,226,3,210176.21,3
634557,F,25.5,6,13,157,2,34181.97,3
634960,U,60.0,3,5,70,2,29403.93,0
635224,M,45.5,9,12,146,2,62863.12,6
635356,F,52.5,3,30,367,3,96304.66,0
635703,F,73.0,7,31,379,2,70987.42,4
635924,U,46.0,6,5,63,2,34200.11,3
636206,U,53.0,4,3,37,2,31332.57,1
636209,U,28.0,9,8,98,3,61122.03,6
636219,F,34.0,3,7,88,2,27517.36,0
636947,M,64.5,7,14,170,2,325308.86,4
637085,F,25.5,5,4,59,2,32020.03,2
637311,M,42.0,5,15,187,2,53513.4,2
637735,U,28.0,5,5,65,3,48461.71,2
637858,U,50.5,4,6,82,2,179597.09999999998,1
637919,M,29.0,5,10,130,2,78869.63,2
638491,F,68.0,4,10,131,2,39561.88,1
638557,F,47.5,4,21,255,3,225316.08,1
638651,M,59.0,7,20,251,3,451875.19,4
638751,U,25.0,8,4,53,2,49521.16,5
639127,F,71.5,5,34,418,2,82991.2,2
639155,U,31.5,9,7,93,3,159795.59000000003,6
639427,U,20.5,3,4,48,2,25170.73,0
639639,U,58.5,9,7,90,2,144822.39,6
639727,M,51.0,6,5,67,2,26739.33,3
639779,M,47.0,6,9,119,2,375107.52,3
639921,F,32.0,7,12,150,3,210093.41,4
639964,F,36.0,9,11,133,2,116918.95,6
640215,U,27.0,6,6,83,2,203192.28,3
640378,M,49.5,6,15,187,2,24644.56,3
640390,U,29.5,5,7,89,2,37116.72,2
640912,F,35.0,5,16,196,3,148159.18,2
640995,M,29.5,9,13,163,2,97286.98,6
641191,M,31.0,7,19,238,2,39912.12,4
641409,F,53.0,7,26,312,2,40167.59,4
641775,M,68.0,8,17,204,3,95528.69,4
641786,U,54.5,3,6,73,2,37905.4,0
641978,F,38.5,5,15,189,2,30384.23,2
642168,M,32.0,6,11,142,2,142083.72999999998,3
643419,M,34.5,5,12,150,2,241097.41,2
643544,U,23.5,5,5,68,2,33326.94,2
643735,F,55.0,9,17,211,2,84685.01999999999,6
643862,U,19.0,3,5,70,2,34433.35,0
643892,U,31.0,3,5,71,2,25236.35,0
644006,U,32.0,9,6,79,3,153931.16999999998,6
644138,F,28.5,8,15,187,2,69129.06,5
644419,F,21.5,8,16,194,3,71664.62,5
644423,M,41.0,9,17,209,2,180898.11,6
644449,U,39.5,4,5,69,2,33790.57,1
644625,U,60.5,4,5,60,2,39790.67,1
644901,F,65.5,4,5,67,2,228241.15,1
644933,F,57.0,4,23,286,2,37135.98,1
644936,U,36.5,8,6,73,2,34395.02,5
645412,M,38.0,9,9,117,2,77474.72,6
645510,M,22.5,4,22,265,2,137675.47,0
646758,F,80.5,5,24,295,2,64517.16,2
647081,M,28.5,5,9,117,2,43312.71,2
647450,U,49.5,5,2,34,2,30749.4,2
647474,U,27.0,9,7,89,2,48364.75,6
647485,M,57.0,3,11,140,2,58249.2,0
647824,U,67.5,5,6,78,2,82382.39,1
647976,F,54.0,6,9,111,2,152515.75,3
648062,U,69.0,6,4,49,3,254285.4,3
648162,U,29.5,9,4,58,3,44626.99,6
648612,U,34.5,4,8,101,2,47718.02,1
648763,U,59.0,3,7,87,2,366546.4,0
648881,F,26.5,9,9,117,2,33383.91,6
648890,M,40.5,4,14,170,2,80917.91,1
648934,U,20.5,9,5,67,2,32704.49,6
649107,U,56.0,7,6,80,2,168349.26,4
649371,F,38.0,4,15,180,2,46454.99,1
649422,M,65.0,7,13,167,2,545222.88,4
649569,M,26.5,7,7,93,2,37222.5,4
649596,F,45.5,8,12,153,4,68232.41,5
649624,M,67.5,9,10,131,2,73606.86,6
649643,U,25.0,3,5,66,2,33999.53,0
649748,F,38.0,3,18,226,2,69474.62,0
649821,U,55.0,5,6,72,2,63070.82,2
649865,U,39.5,3,7,86,2,101238.62,0
650022,M,74.0,3,13,166,2,234860.74,0
650109,F,79.5,5,29,359,2,72974.72,2
650176,U,49.5,6,7,94,2,30218.19,3
650551,U,48.0,9,7,84,2,95329.63,6
650791,U,32.0,9,5,60,2,44444.55,6
651189,U,53.0,8,8,103,2,74419.89,5
651357,F,49.5,9,14,171,2,138699.09,6
651398,U,49.0,6,8,96,2,43497.64,3
651763,M,59.0,9,21,256,2,65014.5,6
651801,F,47.5,9,11,142,2,54697.23,6
651865,M,59.0,5,11,135,2,57231.59,2
